codigoestacion,codigosensor,fechaobservacion,valorobservado,nombreestacion,departamento,municipio,zonahidrografica,latitud,longitud,descripcionsensor,unidadmedida
3502500135,0071,2024-04-06T07:16:00.000,17.6,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205526,0068,2024-04-06T11:00:00.000,16.2795,PEDRO PALO,CUNDINAMARCA,TENA,ALTO MAGDALENA,4.69052778,-74.38905556,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T13:56:00.000,25,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0035075090,0068,2024-04-06T19:00:00.000,12.75933,MACHETA,CUNDINAMARCA,MACHETÁ,META,5.08333333,-73.65,TEMPERATURA DEL AIRE A 2 m,°C
0035020300,0068,2024-04-06T06:00:00.000,12.7,GUTIERREZ,CUNDINAMARCA,GUTIÉRREZ,META,4.25391667,-74.00269444,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T12:14:00.000,23.8,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T06:06:00.000,17.6,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0023065120,0068,2024-04-06T19:00:00.000,17.9,CABRERA LA,CUNDINAMARCA,PACHO,MEDIO MAGDALENA,5.14155556,-74.13936111,TEMPERATURA DEL AIRE A 2 m,°C
0021205516,0068,2024-04-06T16:00:00.000,17.67568,NEGRETE,CUNDINAMARCA,PACHO,ALTO MAGDALENA,5.17269444,-73.85177778,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T15:54:00.000,23.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T19:30:00.000,19.7,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T23:38:00.000,17.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T14:14:00.000,26,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T01:34:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205513,0068,2024-04-06T08:00:00.000,13.33874,LA RAMADA,CUNDINAMARCA,FUNZA,ALTO MAGDALENA,4.50457667,-74.18418667,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T00:58:00.000,18.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T20:42:00.000,18.5,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T19:22:00.000,19.8,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205518,0068,2024-04-06T01:10:00.000,8.375574,SALITRE,CUNDINAMARCA,TAUSA,ALTO MAGDALENA,5.17136111,-74.01566667,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T01:22:00.000,18.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T06:34:00.000,17.5,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T01:04:00.000,18.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T22:16:00.000,17.8,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0068,2024-04-06T20:00:00.000,19,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T23:58:00.000,17.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T19:42:00.000,19.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T15:36:00.000,23.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205524,0068,2024-04-06T20:00:00.000,8.975732,VETA LARGA-21205524,CUNDINAMARCA,ZIPAQUIRÁ,ALTO MAGDALENA,5.07475,-74.05747222,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T09:00:00.000,19,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205526,0068,2024-04-06T05:00:00.000,14.30037,PEDRO PALO,CUNDINAMARCA,TENA,ALTO MAGDALENA,4.69052778,-74.38905556,TEMPERATURA DEL AIRE A 2 m,°C
2120500204,0068,2024-04-06T23:00:00.000,14.8,IDEAM PUENTE ARANDA,CUNDINAMARCA,BOGOTA D.C,ALTO MAGDALENA,4.62155611,-74.10470889,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T22:06:00.000,17.8,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T21:40:00.000,18.1,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T17:32:00.000,21.8,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205670,0068,2024-04-06T01:00:00.000,17.2,FLORIDA LA,CUNDINAMARCA,ANOLAIMA,ALTO MAGDALENA,4.77088889,-74.43763889,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T09:28:00.000,19.1,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0023065160,0068,2024-04-06T23:20:00.000,20.70574,ACOMODO EL,CUNDINAMARCA,LA VEGA,MEDIO MAGDALENA,5.01666667,-74.33333333,TEMPERATURA DEL AIRE A 2 m,°C
0035020300,0068,2024-04-06T21:00:00.000,11.2,GUTIERREZ,CUNDINAMARCA,GUTIÉRREZ,META,4.25391667,-74.00269444,TEMPERATURA DEL AIRE A 2 m,°C
0023065160,0068,2024-04-06T08:00:00.000,20.69698,ACOMODO EL,CUNDINAMARCA,LA VEGA,MEDIO MAGDALENA,5.01666667,-74.33333333,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T07:26:00.000,17.7,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T17:24:00.000,22.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T16:36:00.000,24.5,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T04:52:00.000,17.9,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T12:34:00.000,23.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T10:00:00.000,20.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T08:46:00.000,18.8,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T23:52:00.000,17.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T10:42:00.000,22.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205513,0068,2024-04-06T15:00:00.000,19.08298,LA RAMADA,CUNDINAMARCA,FUNZA,ALTO MAGDALENA,4.50457667,-74.18418667,TEMPERATURA DEL AIRE A 2 m,°C
0035020300,0068,2024-04-06T10:00:00.000,12.7,GUTIERREZ,CUNDINAMARCA,GUTIÉRREZ,META,4.25391667,-74.00269444,TEMPERATURA DEL AIRE A 2 m,°C
0035060210,0068,2024-04-06T09:00:00.000,12.8,CLARAVAL,CUNDINAMARCA,JUNÍN,META,4.65025,-73.64144444,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T15:06:00.000,23.7,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T15:18:00.000,23.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T16:38:00.000,24.5,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205524,0068,2024-04-06T22:00:00.000,8.467657,VETA LARGA-21205524,CUNDINAMARCA,ZIPAQUIRÁ,ALTO MAGDALENA,5.07475,-74.05747222,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T20:38:00.000,18.6,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0035020300,0068,2024-04-06T16:00:00.000,16.7,GUTIERREZ,CUNDINAMARCA,GUTIÉRREZ,META,4.25391667,-74.00269444,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T08:32:00.000,18.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T16:22:00.000,24,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T22:46:00.000,17.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T09:20:00.000,19.1,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205670,0068,2024-04-06T07:00:00.000,16.2,FLORIDA LA,CUNDINAMARCA,ANOLAIMA,ALTO MAGDALENA,4.77088889,-74.43763889,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T02:10:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T22:18:00.000,17.7,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T19:36:00.000,19.6,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T05:50:00.000,17.6,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T04:50:00.000,17.9,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T02:16:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T15:32:00.000,23.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T21:24:00.000,18,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T16:30:00.000,24.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T23:22:00.000,17.1,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T19:38:00.000,19.5,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T14:06:00.000,25.8,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0024015507,0068,2024-04-06T15:10:00.000,14.46509,OJO DE AGUA,CUNDINAMARCA,SIMIJACA,SOGAMOSO,5.39227778,-73.85422222,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T18:04:00.000,20.7,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T11:58:00.000,23.8,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T04:00:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T01:44:00.000,18.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T17:50:00.000,21,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T20:12:00.000,19,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0023065160,0068,2024-04-06T15:20:00.000,27.9832,ACOMODO EL,CUNDINAMARCA,LA VEGA,MEDIO MAGDALENA,5.01666667,-74.33333333,TEMPERATURA DEL AIRE A 2 m,°C
0021205511,0068,2024-04-06T14:10:00.000,15.31431,EL OKAL,CUNDINAMARCA,VILLAGÓMEZ,ALTO MAGDALENA,5.00111111,-73.73333333,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T23:40:00.000,17.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T18:56:00.000,20.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0023065120,0068,2024-04-06T08:00:00.000,18.6,CABRERA LA,CUNDINAMARCA,PACHO,MEDIO MAGDALENA,5.14155556,-74.13936111,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T02:22:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T11:26:00.000,23.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T23:26:00.000,17.1,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0024015507,0068,2024-04-06T22:00:00.000,7.909697,OJO DE AGUA,CUNDINAMARCA,SIMIJACA,SOGAMOSO,5.39227778,-73.85422222,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0068,2024-04-06T12:00:00.000,23.7,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,TEMPERATURA DEL AIRE A 2 m,°C
0024015507,0068,2024-04-06T20:00:00.000,10.24283,OJO DE AGUA,CUNDINAMARCA,SIMIJACA,SOGAMOSO,5.39227778,-73.85422222,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T09:06:00.000,18.9,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T08:06:00.000,18.1,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0035020300,0068,2024-04-06T02:00:00.000,13.5,GUTIERREZ,CUNDINAMARCA,GUTIÉRREZ,META,4.25391667,-74.00269444,TEMPERATURA DEL AIRE A 2 m,°C
0021205525,0068,2024-04-06T20:00:00.000,10.89369,VILLA PINZON-21205525,CUNDINAMARCA,VILLAPINZÓN,ALTO MAGDALENA,5.22880556,-73.58475,TEMPERATURA DEL AIRE A 2 m,°C
2120500204,0068,2024-04-06T08:00:00.000,14.6,IDEAM PUENTE ARANDA,CUNDINAMARCA,BOGOTA D.C,ALTO MAGDALENA,4.62155611,-74.10470889,TEMPERATURA DEL AIRE A 2 m,°C
2120500204,0068,2024-04-06T04:00:00.000,15.2,IDEAM PUENTE ARANDA,CUNDINAMARCA,BOGOTA D.C,ALTO MAGDALENA,4.62155611,-74.10470889,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T08:50:00.000,18.8,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T09:56:00.000,20.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205518,0068,2024-04-06T02:10:00.000,8.383225,SALITRE,CUNDINAMARCA,TAUSA,ALTO MAGDALENA,5.17136111,-74.01566667,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T11:40:00.000,24.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205670,0068,2024-04-06T00:00:00.000,17.5,FLORIDA LA,CUNDINAMARCA,ANOLAIMA,ALTO MAGDALENA,4.77088889,-74.43763889,TEMPERATURA DEL AIRE A 2 m,°C
0024015508,0068,2024-04-06T05:00:00.000,13.53571,HACIENDA LA MESA,CUNDINAMARCA,PASCA,ALTO MAGDALENA,4.30811111,-74.28175,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T20:24:00.000,18.9,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T01:36:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T19:48:00.000,19.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T08:44:00.000,18.7,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T08:00:00.000,18.1,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T04:34:00.000,17.9,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205524,0068,2024-04-06T06:00:00.000,10.21485,VETA LARGA-21205524,CUNDINAMARCA,ZIPAQUIRÁ,ALTO MAGDALENA,5.07475,-74.05747222,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T03:22:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205670,0068,2024-04-06T13:00:00.000,16,FLORIDA LA,CUNDINAMARCA,ANOLAIMA,ALTO MAGDALENA,4.77088889,-74.43763889,TEMPERATURA DEL AIRE A 2 m,°C
0021205518,0068,2024-04-06T16:00:00.000,12.56871,SALITRE,CUNDINAMARCA,TAUSA,ALTO MAGDALENA,5.17136111,-74.01566667,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T05:56:00.000,17.6,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T00:28:00.000,18.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T17:20:00.000,22.8,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T06:46:00.000,17.5,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T08:14:00.000,18.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205521,0068,2024-04-06T11:00:00.000,13.52455,SANTA HELENA,CUNDINAMARCA,LA CALERA,ALTO MAGDALENA,4.73780972,-73.93579389,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T07:38:00.000,17.7,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0024015508,0068,2024-04-06T11:00:00.000,19.19908,HACIENDA LA MESA,CUNDINAMARCA,PASCA,ALTO MAGDALENA,4.30811111,-74.28175,TEMPERATURA DEL AIRE A 2 m,°C
0035075090,0068,2024-04-06T20:10:00.000,12.4649,MACHETA,CUNDINAMARCA,MACHETÁ,META,5.08333333,-73.65,TEMPERATURA DEL AIRE A 2 m,°C
0035075090,0068,2024-04-06T04:00:00.000,11.73559,MACHETA,CUNDINAMARCA,MACHETÁ,META,5.08333333,-73.65,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T12:26:00.000,24,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T19:52:00.000,19.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T18:58:00.000,20.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T13:18:00.000,22.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T02:48:00.000,18.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T03:00:00.000,18.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
